taxamount,lotsizesquarefeet,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
118.94,,,6059.0,17216.0,,0.0,0.0,263.0,2017-07-14
48.76,,,6059.0,4497.0,,0.0,0.0,263.0,2017-07-14
,,,6059.0,8354.0,,0.0,0.0,263.0,2017-07-14
318.22,,,6059.0,29080.0,,0.0,0.0,263.0,2017-07-14
,,,6059.0,6121.0,,0.0,0.0,263.0,2017-07-14
24.32,,,6059.0,2090.0,,0.0,0.0,263.0,2017-07-14
47.9,,,6059.0,4115.0,,0.0,0.0,263.0,2017-07-15
57.34,,,6059.0,4925.0,,0.0,0.0,263.0,2017-07-15
,,,6059.0,8036.0,,0.0,0.0,263.0,2017-07-15
71.88,,,6059.0,6285.0,,0.0,0.0,263.0,2017-07-15
308.34,,,6059.0,28178.0,,0.0,0.0,263.0,2017-07-15
80.58,,,6059.0,7364.0,,0.0,0.0,263.0,2017-07-15
211.78,,,6059.0,19353.0,,0.0,0.0,263.0,2017-07-15
316.7,,,6059.0,28942.0,,0.0,0.0,263.0,2017-07-16
22.1,,,6059.0,9118.0,,0.0,0.0,263.0,2017-07-16
83.64,,,6059.0,8011.0,,0.0,0.0,263.0,2017-07-17
229.64,,,6059.0,27577.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,5750.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,3857.0,,0.0,0.0,263.0,2017-07-17
67.32,,,6059.0,6033.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,7697.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,5416.0,,0.0,0.0,263.0,2017-07-17
358.84,,,6059.0,33350.0,,0.0,0.0,263.0,2017-07-17
395.86,,,6059.0,36790.0,,0.0,0.0,263.0,2017-07-17
142.24,,,6059.0,13220.0,,0.0,0.0,263.0,2017-07-17
50.8,,,6059.0,4643.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,4699.0,,0.0,0.0,263.0,2017-07-17
93.44,,,6059.0,15720.0,,0.0,0.0,263.0,2017-07-17
159.16,,,6059.0,15065.0,,0.0,0.0,263.0,2017-07-17
27.42,,,6059.0,9529.0,,0.0,0.0,263.0,2017-07-17
281.52,,,6059.0,25594.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,5693.0,,0.0,0.0,263.0,2017-07-17
84.54,,,6059.0,7802.0,,0.0,0.0,263.0,2017-07-17
377.36,,,6059.0,34406.0,,0.0,0.0,263.0,2017-07-17
73.38,,,6059.0,13692.0,,0.0,0.0,263.0,2017-07-17
284.42,,,6059.0,27614.0,,0.0,0.0,263.0,2017-07-17
75.68,,,6059.0,7349.0,,0.0,0.0,263.0,2017-07-17
20.26,,,6059.0,8968.0,,0.0,0.0,263.0,2017-07-17
307.04,,,6059.0,29936.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,7026.0,,0.0,0.0,263.0,2017-07-17
84.28,,,6059.0,7572.0,,0.0,0.0,263.0,2017-07-17
139.34,,,6059.0,13322.0,,0.0,0.0,263.0,2017-07-17
182.36,,,6059.0,24779.0,,0.0,0.0,263.0,2017-07-17
90.1,,,6059.0,9011.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,8621.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,8639.0,,0.0,0.0,263.0,2017-07-17
,,,6059.0,7355.0,,0.0,0.0,263.0,2017-07-17
86.8,,,6059.0,8608.0,,0.0,0.0,263.0,2017-07-17
501.52,,,6059.0,55693.0,,0.0,0.0,263.0,2017-07-17
2265.92,,1958.0,6059.0,172500.0,599.0,1.0,1.0,261.0,2017-07-17
9069.66,,1958.0,6059.0,894664.0,1041.0,1.0,2.0,261.0,2017-07-17
2355.68,,1957.0,6059.0,175342.0,735.0,1.0,1.0,261.0,2017-07-17
1406.94,,1960.0,6059.0,75073.0,944.0,2.0,2.0,261.0,2017-07-17
7279.0,,1963.0,6059.0,677214.0,1028.0,2.0,2.0,261.0,2017-07-17
1415.64,,1964.0,6059.0,89380.0,966.0,2.0,2.0,261.0,2017-07-17
1868.52,,1964.0,6059.0,130534.0,966.0,2.0,2.0,261.0,2017-07-17
4608.78,,1990.0,6059.0,456127.0,2272.0,3.5,3.0,261.0,2017-07-18
5406.3,,,6059.0,469556.0,,0.0,0.0,261.0,2017-07-18
4146.26,6156.0,1985.0,6059.0,408070.0,2655.0,3.0,4.0,261.0,2017-07-18
5211.9,7140.0,1986.0,6059.0,514262.0,3105.0,3.0,4.0,261.0,2017-07-18
5854.9,4743.0,1992.0,6059.0,578338.0,2868.0,3.0,5.0,261.0,2017-07-18
1349.09,8763.0,1950.0,6037.0,82587.0,1566.0,2.0,3.0,261.0,2017-07-18
2425.35,6108.0,1937.0,6037.0,200905.0,932.0,1.0,3.0,261.0,2017-07-18
6535.66,3750.0,2000.0,6059.0,526407.0,1759.0,2.5,4.0,261.0,2017-07-18
1890.44,4999.0,1924.0,6037.0,150311.0,807.0,1.0,3.0,261.0,2017-07-18
2814.07,7245.0,1955.0,6037.0,233688.0,1251.0,2.0,3.0,261.0,2017-07-18
2693.9,6948.0,1981.0,6037.0,160408.0,1422.0,2.0,3.0,261.0,2017-07-18
7192.7,5200.0,1968.0,6059.0,621906.0,2527.0,2.5,4.0,261.0,2017-07-18
5438.82,3290.0,1978.0,6059.0,533030.0,2060.0,2.5,3.0,261.0,2017-07-18
1238.46,4380.0,1921.0,6037.0,92679.0,852.0,1.0,2.0,261.0,2017-07-18
3357.11,6395.0,1947.0,6037.0,232472.0,923.0,1.0,2.0,261.0,2017-07-18
2615.84,6969.0,1954.0,6037.0,197331.0,988.0,1.0,3.0,261.0,2017-07-18
3701.62,7035.0,1951.0,6037.0,295298.0,1333.0,2.0,3.0,261.0,2017-07-18
7231.0,6341.0,1999.0,6037.0,507727.0,2169.0,3.0,3.0,261.0,2017-07-18
3962.63,4882.0,1940.0,6037.0,310675.0,1433.0,2.0,4.0,261.0,2017-07-18
8547.43,7436.0,1999.0,6037.0,696900.0,3535.0,3.0,5.0,261.0,2017-07-18
5462.47,6839.0,2000.0,6037.0,378048.0,2540.0,3.0,5.0,261.0,2017-07-18
3970.76,11258.0,1999.0,6037.0,240853.0,2549.0,3.0,5.0,261.0,2017-07-18
6804.46,2526.0,1999.0,6037.0,552695.0,1892.0,3.0,3.0,261.0,2017-07-18
4847.74,7572.0,1955.0,6037.0,409034.0,1125.0,2.0,4.0,261.0,2017-07-18
5863.18,11359.0,1979.0,6037.0,464597.0,2423.0,3.0,4.0,261.0,2017-07-18
3743.1,9054.0,1972.0,6037.0,299292.0,1967.0,2.0,4.0,261.0,2017-07-18
5737.57,11067.0,1959.0,6037.0,461722.0,2231.0,3.0,3.0,261.0,2017-07-18
6528.31,11945.0,1963.0,6037.0,530000.0,1674.0,2.0,3.0,261.0,2017-07-18
3976.49,11072.0,1963.0,6037.0,316317.0,1895.0,2.0,4.0,261.0,2017-07-18
6543.96,13510.0,1972.0,6037.0,528843.0,1954.0,3.0,4.0,261.0,2017-07-18
5483.32,11002.0,1963.0,6037.0,443838.0,1674.0,2.0,3.0,261.0,2017-07-18
3691.07,3125.0,1993.0,6037.0,297088.0,1606.0,3.0,3.0,261.0,2017-07-18
4031.4,26205.0,1961.0,6037.0,317376.0,1910.0,2.0,3.0,261.0,2017-07-18
1432.79,11123.0,1966.0,6037.0,99573.0,2064.0,3.0,4.0,261.0,2017-07-18
4208.63,6987.0,1957.0,6037.0,341724.0,1349.0,2.0,3.0,261.0,2017-07-18
1150.88,8126.0,1957.0,6037.0,82585.0,1815.0,3.0,4.0,261.0,2017-07-18
5956.45,7500.0,1965.0,6037.0,484873.0,2451.0,2.0,5.0,261.0,2017-07-18
3914.49,75458.0,1926.0,6037.0,266321.0,1115.0,1.0,2.0,261.0,2017-07-18
2001.41,7559.0,1963.0,6037.0,154947.0,1650.0,2.0,4.0,261.0,2017-07-18
5324.4,7500.0,1957.0,6037.0,441057.0,1362.0,2.0,4.0,261.0,2017-07-18
7805.86,8761.0,1961.0,6037.0,632000.0,2157.0,3.0,4.0,261.0,2017-07-18
2961.22,7503.0,1962.0,6037.0,237379.0,1303.0,2.0,3.0,261.0,2017-07-18
3938.96,7799.0,1956.0,6037.0,311847.0,1372.0,2.0,3.0,261.0,2017-07-18
870.29,7565.0,1957.0,6037.0,62485.0,1372.0,2.0,3.0,261.0,2017-07-18
4441.78,7500.0,1959.0,6037.0,353676.0,1639.0,2.0,3.0,261.0,2017-07-18
1364.3,7526.0,1959.0,6037.0,102494.0,1631.0,2.0,3.0,261.0,2017-07-18
3376.21,9990.0,1999.0,6037.0,265499.0,1773.0,3.0,3.0,261.0,2017-07-18
3056.48,7599.0,1964.0,6037.0,243335.0,1530.0,2.0,3.0,261.0,2017-07-18
3639.99,5344.0,1999.0,6037.0,294711.0,1831.0,3.0,4.0,261.0,2017-07-18
6883.87,6201.0,2002.0,6037.0,471252.0,2452.0,3.0,4.0,261.0,2017-07-18
5601.35,7042.0,2002.0,6037.0,366380.0,2082.0,3.0,3.0,261.0,2017-07-18
6478.69,4813.0,2002.0,6037.0,438234.0,2617.0,3.0,4.0,261.0,2017-07-18
20079.56,43655.0,2000.0,6037.0,1672779.0,6171.0,7.0,6.0,261.0,2017-07-18
9566.81,8188.0,2001.0,6037.0,596625.0,3129.0,3.0,5.0,261.0,2017-07-18
6946.98,5792.0,2000.0,6037.0,517000.0,2467.0,3.0,4.0,261.0,2017-07-18
6310.97,6652.0,2002.0,6037.0,456879.0,2297.0,3.0,4.0,261.0,2017-07-18
5416.18,6489.0,2000.0,6037.0,398080.0,2368.0,3.0,3.0,261.0,2017-07-18
10496.75,2992.0,1997.0,6037.0,862713.0,2562.0,3.0,3.0,261.0,2017-07-18
3055.08,3142.0,1999.0,6037.0,232392.0,1666.0,3.0,4.0,261.0,2017-07-18
29585.34,85373.0,1920.0,6037.0,2441696.0,7472.0,4.0,6.0,261.0,2017-07-18
12387.3,10654.0,2001.0,6037.0,1081950.0,2759.0,3.0,3.0,261.0,2017-07-18
11051.78,2813.0,2003.0,6059.0,990860.0,2469.0,3.5,3.0,261.0,2017-07-18
38302.84,3540.0,1998.0,6059.0,3623335.0,3703.0,4.5,4.0,261.0,2017-07-18
4809.22,3594.0,1999.0,6059.0,393598.0,2222.0,3.0,5.0,261.0,2017-07-18
6093.28,3573.0,1998.0,6059.0,534613.0,1861.0,3.0,4.0,261.0,2017-07-18
12122.54,5096.0,1999.0,6059.0,1082260.0,2670.0,3.0,4.0,261.0,2017-07-18
7345.32,5824.0,2002.0,6059.0,650880.0,2688.0,2.5,4.0,261.0,2017-07-18
8922.28,13797.0,2000.0,6059.0,795883.0,4072.0,5.0,4.0,261.0,2017-07-18
14197.84,16163.0,2000.0,6059.0,1328573.0,4258.0,4.5,5.0,261.0,2017-07-18
12548.06,9984.0,2000.0,6059.0,1181055.0,3787.0,3.5,4.0,261.0,2017-07-18
10726.94,3831.0,2001.0,6059.0,876759.0,2648.0,2.5,4.0,261.0,2017-07-18
8142.18,4913.0,2000.0,6059.0,621410.0,2778.0,3.0,3.0,261.0,2017-07-18
9198.18,5970.0,2000.0,6059.0,724677.0,3155.0,3.0,3.0,261.0,2017-07-18
53342.7,9933.0,2000.0,6059.0,4568625.0,4805.0,5.5,5.0,261.0,2017-07-18
8782.94,2632.0,1999.0,6059.0,715678.0,1982.0,2.5,3.0,261.0,2017-07-18
10801.38,4466.0,2000.0,6059.0,795249.0,2524.0,3.5,3.0,261.0,2017-07-18
10112.22,10436.0,2000.0,6059.0,1007720.0,3989.0,4.5,4.0,261.0,2017-07-18
5607.42,4584.0,2000.0,6059.0,567743.0,2757.0,3.0,5.0,261.0,2017-07-18
20218.98,5699.0,2000.0,6059.0,1855780.0,3933.0,3.5,3.0,261.0,2017-07-18
4853.6,3011.0,2000.0,6059.0,477638.0,2248.0,2.5,3.0,261.0,2017-07-18
12515.12,5531.0,1991.0,6059.0,1234758.0,3229.0,3.0,3.0,261.0,2017-07-18
12480.04,7904.0,1999.0,6059.0,886642.0,3866.0,4.5,5.0,261.0,2017-07-18
11921.14,6924.0,1999.0,6059.0,851180.0,3601.0,4.5,5.0,261.0,2017-07-18
12479.1,6161.0,2000.0,6059.0,925000.0,3255.0,3.5,4.0,261.0,2017-07-18
9826.44,7534.0,1999.0,6059.0,723177.0,2641.0,3.0,4.0,261.0,2017-07-18
11269.52,8598.0,2001.0,6059.0,1075000.0,3936.0,4.5,4.0,261.0,2017-07-18
17941.54,9337.0,2000.0,6059.0,1279000.0,4079.0,4.5,5.0,261.0,2017-07-18
11550.82,5140.0,1999.0,6059.0,806181.0,3019.0,2.5,3.0,261.0,2017-07-18
7085.06,3320.0,2000.0,6059.0,477466.0,1855.0,2.5,4.0,261.0,2017-07-18
7194.4,3779.0,2000.0,6059.0,508662.0,1668.0,2.5,3.0,261.0,2017-07-18
8360.86,6894.0,1997.0,6059.0,872325.0,3301.0,4.0,5.0,261.0,2017-07-18
6888.32,4811.0,1999.0,6059.0,673706.0,1979.0,2.5,3.0,261.0,2017-07-18
90.78,,,6059.0,8155.0,,0.0,0.0,263.0,2017-07-18
543.28,,,6059.0,48679.0,,0.0,0.0,263.0,2017-07-18
,,,6059.0,8290.0,,0.0,0.0,263.0,2017-07-18
309.3,,,6059.0,35746.0,,0.0,0.0,263.0,2017-07-18
156.62,,,6059.0,21440.0,,0.0,0.0,263.0,2017-07-18
95.54,,,6059.0,9315.0,,0.0,0.0,263.0,2017-07-18
31.68,,,6059.0,10086.0,,0.0,0.0,263.0,2017-07-18
3866.29,7696.0,2000.0,6037.0,229843.0,1880.0,2.0,4.0,261.0,2017-07-18
4284.74,3706.0,2000.0,6111.0,365119.0,1777.0,2.5,4.0,261.0,2017-07-18
5677.62,3629.0,1999.0,6111.0,539746.0,2140.0,2.5,4.0,261.0,2017-07-18
11092.08,8444.0,2000.0,6111.0,981000.0,3279.0,4.5,4.0,261.0,2017-07-18
8170.34,6199.0,2002.0,6111.0,761000.0,3018.0,3.0,3.0,261.0,2017-07-18
8972.78,7512.0,1999.0,6111.0,836000.0,3025.0,3.0,5.0,261.0,2017-07-18
4918.7,3853.0,2000.0,6111.0,420978.0,1893.0,2.5,3.0,261.0,2017-07-18
4263.22,4602.0,1999.0,6111.0,369853.0,1665.0,2.5,3.0,261.0,2017-07-18
2148.3,2615.0,2000.0,6111.0,179083.0,1276.0,2.0,3.0,261.0,2017-07-18
1523.4,2480.0,2000.0,6111.0,124022.0,1095.0,2.0,2.0,261.0,2017-07-18
6113.68,9695.0,2000.0,6111.0,538644.0,2747.0,3.0,4.0,261.0,2017-07-18
8458.74,7995.0,2000.0,6111.0,775027.0,3100.0,2.5,3.0,261.0,2017-07-18
14768.16,10364.0,2003.0,6111.0,1368000.0,4625.0,5.0,5.0,261.0,2017-07-18
4815.16,5650.0,2000.0,6111.0,414277.0,1964.0,2.0,3.0,261.0,2017-07-18
10247.96,14406.0,1999.0,6111.0,913000.0,4216.0,4.5,5.0,261.0,2017-07-18
9821.62,16486.0,2000.0,6111.0,880201.0,4268.0,5.0,6.0,261.0,2017-07-18
1300.48,3406.0,2001.0,6111.0,87147.0,1669.0,2.5,2.0,261.0,2017-07-18
5953.64,6595.0,2001.0,6111.0,547080.0,2112.0,2.0,3.0,261.0,2017-07-18
8414.34,8293.0,2003.0,6111.0,780539.0,2805.0,3.0,5.0,261.0,2017-07-19
20643.32,26347.0,1999.0,6111.0,1903717.0,4696.0,5.5,4.0,261.0,2017-07-19
4884.56,3624.0,2001.0,6111.0,444000.0,1508.0,2.5,3.0,261.0,2017-07-19
6156.43,36301.0,2000.0,6037.0,457594.0,2682.0,3.0,5.0,261.0,2017-07-19
4641.86,5932.0,2000.0,6037.0,336547.0,1631.0,3.0,3.0,261.0,2017-07-19
4586.94,4200.0,2001.0,6037.0,367255.0,2335.0,3.0,4.0,261.0,2017-07-19
3622.2,5129.0,2003.0,6111.0,237994.0,1240.0,2.0,3.0,261.0,2017-07-19
5449.98,2720.0,2001.0,6111.0,506375.0,1825.0,2.5,3.0,261.0,2017-07-19
9485.76,7500.0,2002.0,6111.0,860000.0,2933.0,3.0,4.0,261.0,2017-07-19
8254.04,7963.0,2001.0,6111.0,717144.0,3111.0,4.0,3.0,261.0,2017-07-19
9015.1,11886.0,2000.0,6111.0,787034.0,2552.0,3.0,4.0,261.0,2017-07-19
7679.46,6562.0,2001.0,6111.0,657562.0,2123.0,2.0,3.0,261.0,2017-07-19
8568.56,6102.0,2002.0,6111.0,746208.0,3165.0,3.5,5.0,261.0,2017-07-19
6837.28,3492.0,2001.0,6111.0,603736.0,2069.0,2.5,3.0,261.0,2017-07-19
7275.72,4981.0,2002.0,6037.0,586886.0,2676.0,3.0,4.0,261.0,2017-07-19
5730.27,3177.0,2001.0,6037.0,473196.0,2171.0,3.0,3.0,261.0,2017-07-19
6173.73,5247.0,2000.0,6037.0,409416.0,1995.0,3.0,4.0,261.0,2017-07-19
7719.79,3722.0,2001.0,6037.0,571000.0,1788.0,3.0,4.0,261.0,2017-07-19
8135.56,4297.0,2001.0,6037.0,602679.0,2415.0,3.0,4.0,261.0,2017-07-19
5490.72,5901.0,2000.0,6037.0,404354.0,2368.0,3.0,3.0,261.0,2017-07-19
6458.03,7107.0,2002.0,6037.0,480195.0,3160.0,3.0,4.0,261.0,2017-07-19
3728.96,7976.0,2000.0,6037.0,222638.0,3006.0,3.0,5.0,261.0,2017-07-19
4719.37,7047.0,2003.0,6037.0,244000.0,1988.0,3.0,3.0,261.0,2017-07-19
4380.79,7823.0,2001.0,6037.0,197537.0,2270.0,3.0,3.0,261.0,2017-07-19
4609.23,7036.0,2001.0,6037.0,218749.0,2423.0,3.0,3.0,261.0,2017-07-19
9683.15,12333.0,2003.0,6037.0,733723.0,3526.0,4.0,4.0,261.0,2017-07-19
8073.56,7747.0,2002.0,6037.0,685293.0,3018.0,3.0,4.0,261.0,2017-07-19
6565.02,4951.0,2000.0,6037.0,498617.0,2058.0,3.0,4.0,261.0,2017-07-19
25254.02,9614.0,1999.0,6037.0,2174621.0,5378.0,4.0,5.0,261.0,2017-07-19
3674.85,4200.0,2000.0,6037.0,297081.0,1780.0,3.0,4.0,261.0,2017-07-19
7247.64,4783.0,2000.0,6059.0,594000.0,2266.0,2.5,4.0,261.0,2017-07-19
13294.32,9866.0,2002.0,6059.0,1076165.0,2976.0,2.5,3.0,261.0,2017-07-19
10613.12,5238.0,2003.0,6059.0,773620.0,2750.0,2.5,4.0,261.0,2017-07-19
7962.0,3200.0,2003.0,6059.0,623230.0,2504.0,2.5,4.0,261.0,2017-07-19
4411.32,2871.0,2003.0,6059.0,293538.0,2180.0,2.5,4.0,261.0,2017-07-19
10604.18,10977.0,2004.0,6059.0,912494.0,4351.0,3.5,4.0,261.0,2017-07-19
9596.32,6710.0,2001.0,6059.0,857886.0,2493.0,2.5,3.0,261.0,2017-07-19
10803.62,8570.0,2001.0,6059.0,962000.0,2688.0,2.5,4.0,261.0,2017-07-19
5830.08,3596.0,2000.0,6059.0,491443.0,1893.0,3.0,4.0,261.0,2017-07-19
7906.58,9927.0,2000.0,6059.0,695243.0,3600.0,2.5,4.0,261.0,2017-07-19
8476.94,4455.0,2001.0,6059.0,566366.0,2812.0,3.0,5.0,261.0,2017-07-19
23571.6,7579.0,2001.0,6059.0,1951699.0,3435.0,3.5,4.0,261.0,2017-07-19
20076.38,5498.0,2002.0,6059.0,1777151.0,3573.0,4.5,5.0,261.0,2017-07-19
11707.74,4784.0,2001.0,6059.0,844892.0,3252.0,3.0,6.0,261.0,2017-07-19
8493.12,4700.0,2001.0,6059.0,638883.0,3107.0,4.0,5.0,261.0,2017-07-19
11407.06,4697.0,2001.0,6059.0,923877.0,2140.0,2.5,4.0,261.0,2017-07-19
8033.38,4156.0,2001.0,6059.0,772000.0,3061.0,2.5,3.0,261.0,2017-07-19
8116.84,4114.0,2001.0,6059.0,728949.0,1941.0,2.5,3.0,261.0,2017-07-19
18787.72,9057.0,2003.0,6059.0,1471029.0,4229.0,4.5,3.0,261.0,2017-07-19
11406.28,8483.0,2002.0,6059.0,826265.0,3313.0,3.5,4.0,261.0,2017-07-19
15055.84,11369.0,2000.0,6059.0,1447000.0,4285.0,4.0,4.0,261.0,2017-07-19
13087.64,6422.0,2000.0,6059.0,901522.0,3121.0,3.5,4.0,261.0,2017-07-19
15786.28,6927.0,2000.0,6059.0,1100000.0,3418.0,6.0,5.0,261.0,2017-07-19
8136.58,2537.0,2001.0,6059.0,561558.0,1860.0,2.5,4.0,261.0,2017-07-19
5546.4,6621.0,2000.0,6059.0,543471.0,2381.0,3.0,4.0,261.0,2017-07-19
550.22,,,6059.0,52601.0,,0.0,0.0,263.0,2017-07-19
143.94,,,6059.0,12898.0,,0.0,0.0,263.0,2017-07-19
87.96,,,6059.0,7556.0,,0.0,0.0,263.0,2017-07-19
90.32,,,6059.0,7758.0,,0.0,0.0,263.0,2017-07-19
22.72,,,6059.0,9113.0,,0.0,0.0,263.0,2017-07-19
271.18,,,6059.0,24654.0,,0.0,0.0,263.0,2017-07-19
,,,6059.0,5079.0,,0.0,0.0,263.0,2017-07-19
21.9,,,6059.0,9134.0,,0.0,0.0,263.0,2017-07-19
4847.58,6435.0,2002.0,6037.0,354182.0,1627.0,2.0,3.0,261.0,2017-07-19
5923.58,7573.0,2001.0,6111.0,514067.0,2557.0,2.5,4.0,261.0,2017-07-19
9006.59,8012.0,2001.0,6037.0,428653.0,3284.0,3.0,4.0,261.0,2017-07-19
3209.41,4988.0,2001.0,6037.0,246928.0,1276.0,2.0,3.0,261.0,2017-07-19
6545.88,5870.0,2003.0,6037.0,491000.0,2247.0,3.0,3.0,261.0,2017-07-19
10704.1,7012.0,2001.0,6037.0,570000.0,3031.0,3.0,4.0,261.0,2017-07-19
10026.45,5878.0,2002.0,6037.0,282411.0,2850.0,3.0,4.0,261.0,2017-07-19
5776.58,4885.0,2001.0,6111.0,426000.0,2114.0,2.5,3.0,261.0,2017-07-19
2948.97,3250.0,2000.0,6037.0,225384.0,1262.0,2.0,3.0,261.0,2017-07-19
13773.02,29213.0,2003.0,6037.0,1125533.0,4388.0,5.0,5.0,261.0,2017-07-19
9703.39,5476.0,2003.0,6037.0,719417.0,2365.0,3.0,4.0,261.0,2017-07-19
8772.06,7575.0,2003.0,6037.0,682388.0,3660.0,3.0,6.0,261.0,2017-07-19
8646.32,27256.0,2003.0,6037.0,667181.0,2770.0,3.0,5.0,261.0,2017-07-19
3337.12,8535.0,2002.0,6037.0,211090.0,1586.0,2.0,3.0,261.0,2017-07-19
4073.39,7638.0,2002.0,6037.0,330667.0,1700.0,2.0,4.0,261.0,2017-07-19
9988.52,6714.0,2002.0,6037.0,647937.0,3477.0,3.0,4.0,261.0,2017-07-19
6311.16,3765.0,2001.0,6111.0,601000.0,2403.0,2.5,3.0,261.0,2017-07-19
4869.14,3067.0,2001.0,6111.0,422500.0,1569.0,3.0,3.0,261.0,2017-07-19
11339.64,9286.0,2003.0,6111.0,1035882.0,3125.0,3.5,4.0,261.0,2017-07-19
16341.38,19030.0,2003.0,6111.0,1462500.0,5164.0,5.5,5.0,261.0,2017-07-19
19747.78,6144.0,2002.0,6059.0,1790000.0,3804.0,4.5,3.0,261.0,2017-07-19
12739.12,4257.0,2001.0,6059.0,1145922.0,2975.0,4.0,4.0,261.0,2017-07-19
11929.46,5630.0,2002.0,6059.0,1071517.0,2788.0,2.5,3.0,261.0,2017-07-19
12993.4,4560.0,2001.0,6059.0,1162290.0,2578.0,2.5,3.0,261.0,2017-07-19
6694.92,4288.0,2001.0,6059.0,583367.0,2373.0,3.0,5.0,261.0,2017-07-19
8261.36,4407.0,2001.0,6059.0,713801.0,3064.0,4.0,3.0,261.0,2017-07-19
17684.88,17300.0,2002.0,6059.0,1550205.0,5132.0,5.5,5.0,261.0,2017-07-19
9824.7,6454.0,2005.0,6059.0,836236.0,3388.0,3.0,4.0,261.0,2017-07-19
45888.56,49537.0,1995.0,6059.0,4151368.0,19346.0,10.0,9.0,261.0,2017-07-19
14052.88,15577.0,2002.0,6059.0,1326300.0,4677.0,5.5,5.0,261.0,2017-07-19
8760.78,4550.0,2002.0,6059.0,635561.0,2459.0,2.5,4.0,261.0,2017-07-19
13381.44,10461.0,2003.0,6059.0,992192.0,3855.0,4.5,5.0,261.0,2017-07-19
58042.8,27791.0,2004.0,6059.0,4840824.0,6509.0,5.5,5.0,261.0,2017-07-19
12876.8,6900.0,2002.0,6059.0,949717.0,3976.0,5.0,5.0,261.0,2017-07-19
14747.56,4000.0,2001.0,6059.0,1166000.0,3055.0,4.0,5.0,261.0,2017-07-19
10053.48,4676.0,2002.0,6059.0,709448.0,2899.0,2.5,3.0,261.0,2017-07-19
11476.72,5130.0,2002.0,6059.0,818433.0,3318.0,3.0,4.0,261.0,2017-07-19
5676.6,4185.0,2002.0,6059.0,540045.0,1803.0,2.0,3.0,261.0,2017-07-19
7937.64,5446.0,2003.0,6059.0,639746.0,2297.0,3.0,3.0,261.0,2017-07-19
6647.32,5669.0,2002.0,6059.0,543729.0,1785.0,2.0,3.0,261.0,2017-07-19
9231.3,6379.0,2000.0,6059.0,760380.0,2401.0,3.0,3.0,261.0,2017-07-19
18004.8,7624.0,2002.0,6059.0,1309672.0,3909.0,4.0,5.0,261.0,2017-07-19
8638.38,7816.0,2001.0,6059.0,711962.0,3614.0,4.0,5.0,261.0,2017-07-19
89.36,,,6059.0,8217.0,,0.0,0.0,263.0,2017-07-19
230.66,,,6059.0,22052.0,,0.0,0.0,263.0,2017-07-19
7662.66,,,6059.0,712954.0,,0.0,0.0,263.0,2017-07-19
5491.4,5253.0,2000.0,6059.0,542116.0,2527.0,3.5,5.0,261.0,2017-07-19
15057.79,22074.0,2002.0,6037.0,1205913.0,3835.0,4.0,6.0,261.0,2017-07-19
9166.0,5841.0,2004.0,6037.0,665991.0,2680.0,4.0,5.0,261.0,2017-07-19
9889.22,22662.0,2002.0,6037.0,507035.0,2823.0,3.0,3.0,261.0,2017-07-19
63507.42,189299.0,1995.0,6037.0,5505615.0,7810.0,5.0,4.0,261.0,2017-07-19
6740.5,5121.0,2004.0,6037.0,512562.0,2046.0,3.0,3.0,261.0,2017-07-19
10731.42,6748.0,2002.0,6037.0,795487.0,3157.0,4.0,4.0,261.0,2017-07-19
3960.9,7019.0,2002.0,6037.0,232993.0,2682.0,3.0,3.0,261.0,2017-07-19
13580.57,8720.0,2004.0,6037.0,1035884.0,4631.0,6.0,5.0,261.0,2017-07-19
10331.06,15765.0,2003.0,6037.0,606062.0,2997.0,3.0,4.0,261.0,2017-07-19
6061.06,5529.0,2003.0,6037.0,384000.0,3300.0,4.0,6.0,261.0,2017-07-19
5899.44,5512.0,2003.0,6037.0,335080.0,1624.0,3.0,4.0,261.0,2017-07-19
8083.5,5772.0,2003.0,6111.0,760000.0,3113.0,3.0,5.0,261.0,2017-07-19
6074.94,6325.0,2002.0,6111.0,570653.0,3018.0,3.0,4.0,261.0,2017-07-19
5639.5,3677.0,2005.0,6111.0,523868.0,1963.0,2.5,2.0,261.0,2017-07-19
8249.26,7150.0,2003.0,6111.0,685000.0,2464.0,4.0,4.0,261.0,2017-07-19
9185.04,7290.0,2003.0,6111.0,771081.0,3137.0,3.0,4.0,261.0,2017-07-19
5049.96,4500.0,2004.0,6111.0,400486.0,2040.0,2.5,3.0,261.0,2017-07-19
12817.84,1743045.0,2001.0,6111.0,1090965.0,4751.0,3.5,4.0,261.0,2017-07-19
9345.39,6839.0,2005.0,6037.0,505832.0,3133.0,3.0,5.0,261.0,2017-07-19
